fsm_execution_ts_sec,current_state,path_ts_sec,map_obj_ts_sec,sig_Phi_0,sig_Phi_1,sig_Intent_R,sig_Intent_F,sig_Intent_L,sig_DWB_0,sig_DWB_1,sig_RWB_0,sig_RWB_1,data_RWB_1_reached_waiting_box,data_RWB_1_hit_point_x_ego_frame,data_RWB_1_hit_point_y_ego_frame,data_RWB_1_distance,sig_CEWB_0,sig_CEWB_1,sig_ENLI_1,data_ENLI_1_stop_line_under_the_ego,data_ENLI_1_distance_from_ego_to_nearest_SL,data_ENLI_1_distance_from_rear_to_nearest_SL,data_ENLI_1_hit_point_x_ego_frame,data_ENLI_1_hit_point_y_ego_frame,sig_HALF_EXLI_1,data_HALF_EXLI_1_crosswalk_under_the_ego,data_HALF_EXLI_1_zebra_hit,data_HALF_EXLI_1_empty_crosswalk_hit,data_HALF_EXLI_1_second_stage,data_HALF_EXLI_1_required_num_sequential_hits,data_HALF_EXLI_1_registered_num_sequential_hits,sig_FULL_EXLI_1,data_FULL_EXLI_1_crosswalk_under_the_ego,data_FULL_EXLI_1_zebra_hit,data_FULL_EXLI_1_empty_crosswalk_hit,data_FULL_EXLI_1_second_stage,data_FULL_EXLI_1_required_num_sequential_hits,data_FULL_EXLI_1_registered_num_sequential_hits,data_FULL_EXLI_1_crosswalk_under_the_ego,data_FULL_EXLI_1_zebra_hit,data_FULL_EXLI_1_empty_crosswalk_hit,data_FULL_EXLI_1_second_stage,data_FULL_EXLI_1_required_num_sequential_hits,data_FULL_EXLI_1_registered_num_sequential_hits,sig_RIF_0,sig_RIF_1
1729486465.477806,Intersection,1729486465.270818,1729486465.405399,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486465.511206,IntersectionApproaching,1729486465.400497,1729486465.474777,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,56.142071,53.439835,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486465.544696,IntersectionApproaching,1729486465.400497,1729486465.474777,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,56.142071,53.439835,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486465.578072,IntersectionApproaching,1729486465.400497,1729486465.474777,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,56.142071,53.439835,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486465.611488,IntersectionApproaching,1729486465.469976,1729486465.541708,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,56.121773,53.629528,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486465.644741,IntersectionApproaching,1729486465.469976,1729486465.605953,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,55.833355,53.821880,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486465.678154,IntersectionApproaching,1729486465.536897,1729486465.605953,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,55.833355,53.821880,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486465.711540,IntersectionApproaching,1729486465.600168,1729486465.605953,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,55.833355,53.821880,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486465.744924,IntersectionApproaching,1729486465.600168,1729486465.605953,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,55.833355,53.821880,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486465.778395,IntersectionApproaching,1729486465.600168,1729486465.605953,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,55.833355,53.821880,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486465.812059,IntersectionApproaching,1729486465.600168,1729486465.742195,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,54.242825,55.439713,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486465.845321,IntersectionApproaching,1729486465.600168,1729486465.808115,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,54.242825,55.440029,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486465.878836,IntersectionApproaching,1729486465.738222,1729486465.808115,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,54.242825,55.440029,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486465.912015,IntersectionApproaching,1729486465.738222,1729486465.873326,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,54.242825,55.440029,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486465.945397,IntersectionApproaching,1729486465.803993,1729486465.873326,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,52.654213,55.430679,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486465.978779,IntersectionApproaching,1729486465.868644,1729486465.938012,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,52.654213,55.430771,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.012251,IntersectionApproaching,1729486465.868644,1729486465.938012,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,52.654213,55.430771,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.045782,IntersectionApproaching,1729486465.868644,1729486466.008733,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,52.363876,55.141296,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.079424,IntersectionApproaching,1729486465.933355,1729486466.008733,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,52.363876,55.141296,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.112508,IntersectionApproaching,1729486466.002851,1729486466.071248,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,51.067707,53.843586,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.146149,IntersectionApproaching,1729486466.002851,1729486466.071248,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,51.067707,53.843586,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.179216,IntersectionApproaching,1729486466.065278,1729486466.140183,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,50.775383,53.552189,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.212609,IntersectionApproaching,1729486466.065278,1729486466.140183,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,50.775383,53.552189,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.245910,IntersectionApproaching,1729486466.134693,1729486466.205679,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,50.484932,53.262566,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.279523,IntersectionApproaching,1729486466.134693,1729486466.205679,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,50.484932,53.262566,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.312721,IntersectionApproaching,1729486466.199321,1729486466.273705,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,49.189075,51.965183,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.346286,IntersectionApproaching,1729486466.199321,1729486466.273705,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,49.189075,51.965183,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.380066,IntersectionApproaching,1729486466.267067,1729486466.342737,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,48.896564,51.673611,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.413454,IntersectionApproaching,1729486466.267067,1729486466.342737,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,48.896564,51.673611,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.446907,IntersectionApproaching,1729486466.267067,1729486466.342737,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,48.896564,51.673611,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.480751,IntersectionApproaching,1729486466.337261,1729486466.408627,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,48.605991,51.383869,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.513680,IntersectionApproaching,1729486466.403476,1729486466.478706,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,47.310478,50.086815,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.547443,IntersectionApproaching,1729486466.403476,1729486466.478706,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,47.310478,50.086815,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.580627,IntersectionApproaching,1729486466.403476,1729486466.539521,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,47.017757,49.795033,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.613924,IntersectionApproaching,1729486466.472905,1729486466.539521,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,47.017757,49.795033,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.647365,IntersectionApproaching,1729486466.472905,1729486466.607595,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,46.727055,49.505112,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.680858,IntersectionApproaching,1729486466.534006,1729486466.607595,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,46.727055,49.505112,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.714306,IntersectionApproaching,1729486466.534006,1729486466.672586,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,45.431915,48.208397,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.747643,IntersectionApproaching,1729486466.599919,1729486466.672586,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,45.431915,48.208397,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.781038,IntersectionApproaching,1729486466.666854,1729486466.740281,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,45.138966,47.916397,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.814400,IntersectionApproaching,1729486466.666854,1729486466.740281,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,45.138966,47.916397,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.847882,IntersectionApproaching,1729486466.734918,1729486466.803537,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,44.848118,47.626354,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.881420,IntersectionApproaching,1729486466.734918,1729486466.803537,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,44.848118,47.626354,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.914620,IntersectionApproaching,1729486466.734918,1729486466.871258,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,43.553383,46.330051,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.948035,IntersectionApproaching,1729486466.798406,1729486466.871258,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,43.553383,46.330051,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486466.981400,IntersectionApproaching,1729486466.798406,1729486466.940813,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,43.260193,46.037804,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.015015,IntersectionApproaching,1729486466.866138,1729486466.940813,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,43.260193,46.037804,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.048198,IntersectionApproaching,1729486466.866138,1729486466.940813,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,43.260193,46.037804,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.081576,IntersectionApproaching,1729486466.935311,1729486467.008693,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,41.970585,44.746269,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.115066,IntersectionApproaching,1729486466.935311,1729486467.071940,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,41.674892,44.451653,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.148448,IntersectionApproaching,1729486467.002944,1729486467.071940,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,41.674892,44.451653,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.181765,IntersectionApproaching,1729486467.002944,1729486467.146344,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,41.381443,44.159142,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.215130,IntersectionApproaching,1729486467.065469,1729486467.146344,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,41.381443,44.159142,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.248521,IntersectionApproaching,1729486467.140132,1729486467.206943,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,40.092533,42.868210,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.282036,IntersectionApproaching,1729486467.140132,1729486467.206943,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,40.092533,42.868210,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.315285,IntersectionApproaching,1729486467.201604,1729486467.274670,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,39.796452,42.573246,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.348855,IntersectionApproaching,1729486467.201604,1729486467.274670,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,39.796452,42.573246,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.382092,IntersectionApproaching,1729486467.269680,1729486467.344924,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,39.502708,42.280441,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.415626,IntersectionApproaching,1729486467.269680,1729486467.344924,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,39.502708,42.280441,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.448991,IntersectionApproaching,1729486467.339704,1729486467.407949,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,38.214577,40.990223,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.482292,IntersectionApproaching,1729486467.339704,1729486467.407949,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,38.214577,40.990223,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.515765,IntersectionApproaching,1729486467.339704,1729486467.473491,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,37.918068,40.694904,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.549398,IntersectionApproaching,1729486467.401533,1729486467.473491,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,37.918068,40.694904,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.582556,IntersectionApproaching,1729486467.401533,1729486467.473491,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,37.918068,40.694904,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.615936,IntersectionApproaching,1729486467.467780,1729486467.544094,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,36.636208,39.410419,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.649432,IntersectionApproaching,1729486467.467780,1729486467.607209,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,36.336723,39.112347,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.682659,IntersectionApproaching,1729486467.538257,1729486467.607209,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,36.336723,39.112347,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.716105,IntersectionApproaching,1729486467.601357,1729486467.676851,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,36.039745,38.816616,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.749555,IntersectionApproaching,1729486467.601357,1729486467.676851,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,36.039745,38.816616,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.782892,IntersectionApproaching,1729486467.671683,1729486467.742954,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,34.759129,37.533264,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.816270,IntersectionApproaching,1729486467.671683,1729486467.742954,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,34.759129,37.533264,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.849654,IntersectionApproaching,1729486467.737349,1729486467.808570,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,34.458996,37.234577,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.883148,IntersectionApproaching,1729486467.737349,1729486467.808570,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,34.458996,37.234577,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.916406,IntersectionApproaching,1729486467.803198,1729486467.876590,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,34.161499,36.938404,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.949865,IntersectionApproaching,1729486467.803198,1729486467.876590,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,34.161499,36.938404,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486467.983215,IntersectionApproaching,1729486467.870958,1729486467.941085,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,32.882271,35.656231,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.016618,IntersectionApproaching,1729486467.870958,1729486467.941085,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,32.882271,35.656231,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.050136,IntersectionApproaching,1729486467.935750,1729486468.005880,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,32.581417,35.356926,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.083508,IntersectionApproaching,1729486467.935750,1729486468.005880,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,32.581417,35.356926,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.116863,IntersectionApproaching,1729486468.001023,1729486468.070656,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,32.283333,35.060200,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.150368,IntersectionApproaching,1729486468.001023,1729486468.070656,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,32.283333,35.060200,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.183708,IntersectionApproaching,1729486468.065022,1729486468.135725,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,31.005671,33.779339,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.217219,IntersectionApproaching,1729486468.065022,1729486468.135725,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,31.005671,33.779339,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
