fsm_execution_ts_sec,current_state,path_ts_sec,map_obj_ts_sec,sig_Phi_0,sig_Phi_1,sig_Intent_R,sig_Intent_F,sig_Intent_L,sig_DWB_0,sig_DWB_1,sig_RWB_0,sig_RWB_1,data_RWB_1_reached_waiting_box,data_RWB_1_hit_point_x_ego_frame,data_RWB_1_hit_point_y_ego_frame,data_RWB_1_distance,sig_CEWB_0,sig_CEWB_1,sig_ENLI_1,data_ENLI_1_stop_line_under_the_ego,data_ENLI_1_distance_from_ego_to_nearest_SL,data_ENLI_1_distance_from_rear_to_nearest_SL,data_ENLI_1_hit_point_x_ego_frame,data_ENLI_1_hit_point_y_ego_frame,sig_HALF_EXLI_1,data_HALF_EXLI_1_crosswalk_under_the_ego,data_HALF_EXLI_1_zebra_hit,data_HALF_EXLI_1_empty_crosswalk_hit,data_HALF_EXLI_1_second_stage,data_HALF_EXLI_1_required_num_sequential_hits,data_HALF_EXLI_1_registered_num_sequential_hits,sig_FULL_EXLI_1,data_FULL_EXLI_1_crosswalk_under_the_ego,data_FULL_EXLI_1_zebra_hit,data_FULL_EXLI_1_empty_crosswalk_hit,data_FULL_EXLI_1_second_stage,data_FULL_EXLI_1_required_num_sequential_hits,data_FULL_EXLI_1_registered_num_sequential_hits,data_FULL_EXLI_1_crosswalk_under_the_ego,data_FULL_EXLI_1_zebra_hit,data_FULL_EXLI_1_empty_crosswalk_hit,data_FULL_EXLI_1_second_stage,data_FULL_EXLI_1_required_num_sequential_hits,data_FULL_EXLI_1_registered_num_sequential_hits,sig_RIF_0,sig_RIF_1
1729486468.250511,IntersectionApproaching,1729486468.130550,1729486468.203684,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,30.704008,33.479340,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.283908,IntersectionApproaching,1729486468.130550,1729486468.203684,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,30.704008,33.479340,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.317300,IntersectionApproaching,1729486468.198013,1729486468.276183,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,30.405273,33.182018,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.351192,IntersectionApproaching,1729486468.198013,1729486468.276183,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,30.405273,33.182018,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.384103,IntersectionApproaching,1729486468.270460,1729486468.276183,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,30.405273,33.182018,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.417552,IntersectionApproaching,1729486468.270460,1729486468.344422,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,29.129379,31.902529,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.451091,IntersectionApproaching,1729486468.338525,1729486468.406048,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,28.826805,31.601740,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.484488,IntersectionApproaching,1729486468.338525,1729486468.406048,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,28.826805,31.601740,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.517884,IntersectionApproaching,1729486468.400814,1729486468.473577,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,28.826805,31.601717,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.551354,IntersectionApproaching,1729486468.400814,1729486468.473577,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,28.826805,31.601717,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.584685,IntersectionApproaching,1729486468.467918,1729486468.538513,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,27.253460,30.025799,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.618175,IntersectionApproaching,1729486468.467918,1729486468.538513,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,27.253460,30.025799,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.651567,IntersectionApproaching,1729486468.467918,1729486468.607882,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,27.253458,30.025742,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.685061,IntersectionApproaching,1729486468.533029,1729486468.607882,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,27.253458,30.025742,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.718277,IntersectionApproaching,1729486468.602035,1729486468.676227,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,26.949856,29.724127,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.751685,IntersectionApproaching,1729486468.602035,1729486468.676227,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,26.949856,29.724127,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.785168,IntersectionApproaching,1729486468.670802,1729486468.676227,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,26.949856,29.724127,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.818564,IntersectionApproaching,1729486468.670802,1729486468.742602,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,25.686165,28.454987,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.851867,IntersectionApproaching,1729486468.670802,1729486468.742602,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,25.686165,28.454987,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.885304,IntersectionApproaching,1729486468.737602,1729486468.805901,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,25.377993,28.149294,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.918679,IntersectionApproaching,1729486468.737602,1729486468.805901,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,25.377993,28.149294,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.952043,IntersectionApproaching,1729486468.800802,1729486468.875242,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,25.377993,28.149248,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486468.985545,IntersectionApproaching,1729486468.800802,1729486468.939123,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,25.073208,27.846724,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.019006,IntersectionApproaching,1729486468.868957,1729486468.939123,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,25.073208,27.846724,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.052293,IntersectionApproaching,1729486468.932876,1729486469.010448,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,23.812859,26.580099,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.086083,IntersectionApproaching,1729486468.932876,1729486469.010448,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,23.812859,26.580099,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.119081,IntersectionApproaching,1729486469.005061,1729486469.074678,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,23.503090,26.273182,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.152693,IntersectionApproaching,1729486469.005061,1729486469.074678,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,23.503090,26.273182,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.185812,IntersectionApproaching,1729486469.070122,1729486469.143646,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,23.503092,26.273090,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.219479,IntersectionApproaching,1729486469.070122,1729486469.143646,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,23.503092,26.273090,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.252548,IntersectionApproaching,1729486469.138171,1729486469.143646,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,23.503092,26.273090,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.285978,IntersectionApproaching,1729486469.138171,1729486469.210757,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,23.196939,25.969444,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.319658,IntersectionApproaching,1729486469.138171,1729486469.271937,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,21.940525,24.705633,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.352808,IntersectionApproaching,1729486469.205261,1729486469.271937,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,21.940525,24.705633,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.386249,IntersectionApproaching,1729486469.266280,1729486469.341891,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,21.940525,24.705486,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.419658,IntersectionApproaching,1729486469.266280,1729486469.341891,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,21.940525,24.705486,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.452966,IntersectionApproaching,1729486469.266280,1729486469.341891,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,21.940525,24.705486,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.486429,IntersectionApproaching,1729486469.335987,1729486469.403777,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,21.628897,24.397148,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.519860,IntersectionApproaching,1729486469.335987,1729486469.403777,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,21.628897,24.397148,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.553133,IntersectionApproaching,1729486469.397310,1729486469.476564,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,21.321154,24.092352,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.586733,IntersectionApproaching,1729486469.397310,1729486469.540602,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,20.387251,23.145401,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.620148,IntersectionApproaching,1729486469.468811,1729486469.540602,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,20.387251,23.145401,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.653465,IntersectionApproaching,1729486469.534518,1729486469.608126,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,20.069435,22.831799,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.686881,IntersectionApproaching,1729486469.534518,1729486469.608126,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,20.069435,22.831799,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.720259,IntersectionApproaching,1729486469.602430,1729486469.676098,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,20.069433,22.831701,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.753656,IntersectionApproaching,1729486469.602430,1729486469.676098,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,20.069433,22.831701,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.787134,IntersectionApproaching,1729486469.602430,1729486469.737850,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,15.965826,18.744562,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.820431,IntersectionApproaching,1729486469.670903,1729486469.737850,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,15.965826,18.744562,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.853992,IntersectionApproaching,1729486469.732283,1729486469.808098,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,15.565651,18.344326,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.887296,IntersectionApproaching,1729486469.732283,1729486469.808098,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,15.565651,18.344326,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.920647,IntersectionApproaching,1729486469.802492,1729486469.873633,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,15.280994,18.059633,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.954034,IntersectionApproaching,1729486469.802492,1729486469.873633,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,15.280994,18.059633,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486469.987420,IntersectionApproaching,1729486469.869062,1729486469.941720,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,14.945617,17.724211,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.020845,IntersectionApproaching,1729486469.869062,1729486469.941720,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,14.945617,17.724211,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.054225,IntersectionApproaching,1729486469.936164,1729486470.006134,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,14.668481,17.447029,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.087663,IntersectionApproaching,1729486469.936164,1729486470.006134,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,14.668481,17.447029,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.120951,IntersectionApproaching,1729486469.999864,1729486470.075085,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,14.369081,17.147575,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.154373,IntersectionApproaching,1729486469.999864,1729486470.075085,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,14.369081,17.147575,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.187768,IntersectionApproaching,1729486470.069896,1729486470.139672,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,14.121928,16.900375,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.221157,IntersectionApproaching,1729486470.069896,1729486470.139672,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,14.121928,16.900375,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.254582,IntersectionApproaching,1729486470.134198,1729486470.204743,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,13.936195,16.714607,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.288006,IntersectionApproaching,1729486470.134198,1729486470.204743,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,13.936195,16.714607,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.321333,IntersectionApproaching,1729486470.198426,1729486470.274290,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,13.712004,16.490364,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.354727,IntersectionApproaching,1729486470.198426,1729486470.274290,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,13.712004,16.490364,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.388078,IntersectionApproaching,1729486470.268168,1729486470.341037,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,13.479971,16.258284,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.421549,IntersectionApproaching,1729486470.268168,1729486470.341037,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,13.479971,16.258284,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.454936,IntersectionApproaching,1729486470.335242,1729486470.406416,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,13.236858,16.015116,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.488284,IntersectionApproaching,1729486470.335242,1729486470.406416,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,13.236858,16.015116,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.521693,IntersectionApproaching,1729486470.399592,1729486470.470849,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,12.982551,15.760754,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.555077,IntersectionApproaching,1729486470.399592,1729486470.470849,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,12.982551,15.760754,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.588544,IntersectionApproaching,1729486470.399592,1729486470.540102,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,12.780293,15.558456,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.621849,IntersectionApproaching,1729486470.464755,1729486470.540102,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,12.780293,15.558456,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.655238,IntersectionApproaching,1729486470.533604,1729486470.606634,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,12.639385,15.417514,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.688606,IntersectionApproaching,1729486470.533604,1729486470.606634,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,12.639385,15.417514,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.721975,IntersectionApproaching,1729486470.599952,1729486470.675262,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,12.423043,15.201115,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.755464,IntersectionApproaching,1729486470.599952,1729486470.675262,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,12.423043,15.201115,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.788831,IntersectionApproaching,1729486470.669561,1729486470.737640,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,12.238589,15.016623,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.822263,IntersectionApproaching,1729486470.669561,1729486470.737640,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,12.238589,15.016623,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.855596,IntersectionApproaching,1729486470.732085,1729486470.810344,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,12.085342,14.863329,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.888984,IntersectionApproaching,1729486470.732085,1729486470.810344,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,12.085342,14.863329,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.922631,IntersectionApproaching,1729486470.802843,1729486470.876007,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,11.988652,14.766610,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.955748,IntersectionApproaching,1729486470.802843,1729486470.876007,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,11.988652,14.766610,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486470.989129,IntersectionApproaching,1729486470.869170,1729486470.939661,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,11.851529,14.629457,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486471.022528,IntersectionApproaching,1729486470.869170,1729486470.939661,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,11.851529,14.629457,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486471.055869,IntersectionApproaching,1729486470.933755,1729486471.005902,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,11.639654,14.417531,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486471.089312,IntersectionApproaching,1729486470.933755,1729486471.005902,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,11.639654,14.417531,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486471.122648,IntersectionApproaching,1729486471.000103,1729486471.070635,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,11.446605,14.224424,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486471.156018,IntersectionApproaching,1729486471.000103,1729486471.070635,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,11.446605,14.224424,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1729486471.189476,IntersectionApproaching,1729486471.065053,1729486471.143270,0,-,0,1,0,1,0,-,-,-,-,-,-,1,0,0,false,11.297687,14.075446,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
